startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,distributionchannel,userlanguage,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q16,q17,q18,participantid,assignmentid,projectid,cond,partition
"9/11/24 10:06","9/11/24 10:06","0","38","100","48","1","9/11/24 10:06","R_1EYG1jib3KN5VFm","","","","","anonymous","EN","","1","","","","","","0","","","","","1","33","","76555D591C8B42DEA182443FD845CD8D","8074ae21-1a68-43e0-8441-a5c5b0b775e2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:06","0","110","100","26","1","9/11/24 10:06","R_6GCWT5oDxAMuSMB","","","","","anonymous","EN","","5","","","","","","","","","","6","1","26","","EE26005EC66E400BA401EB567EF03065","2e17eae8-b7f4-42a8-8308-de9a3cb84bac","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:06","0","684","100","38","1","9/11/24 10:06","R_1BtxdzElNJhuicx","","","","","anonymous","EN","","4","","","","","","","","","4","","1","60","","765DD522ECFA4C09ACFAA7DAC2F0BAF3","48d15373-b029-425a-b636-20fb8b2dabda","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:06","0","484","100","41","1","9/11/24 10:06","R_6VeDZdvOL3lNoju","","","","","anonymous","EN","","1","","","","","","0","","","","","2","38","","A76CD62DE60146F3A0DC1CD2C862456B","bbeb097d-b15f-484c-ae06-7e06987bc22a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:06","0","158","100","40","1","9/11/24 10:06","R_3l9IECeCurHog13","","","","","anonymous","EN","","4","","","","","","","","","4","","1","42","","DA53AA5CFB054B8F8ED5B3AE6377D81E","dfd8049c-0ae5-4d9e-bc35-81dca162b3a9","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:06","0","111","100","41","1","9/11/24 10:06","R_5ja4dyfVisVMZ0d","","","","","anonymous","EN","1","","0","","","","","","","","","","1","42","","842E3249F7C44190844BE18DB67984DD","24bb6175-0638-4fa5-be06-f025ad797fd4","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:05","9/11/24 10:06","0","350","100","81","1","9/11/24 10:06","R_7q9K8P3XZ3FtYjp","","","","","anonymous","EN","","5","","","","","","","","","","5","2","43","","4C93DAB1B37442D6A16EB9E375E8BD0A","014b46dd-19d3-413a-953d-7e8deda2c27f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:06","0","225","100","26","1","9/11/24 10:06","R_3tmzVW0YRXeEEoC","","","","","anonymous","EN","4","","","","","1.75","","","","","","","2","32","","9914CF97B15742F0AD407E71E075C157","2603961d-bfab-4ed3-b254-6c13bdeda417","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:06","0","19","100","39","1","9/11/24 10:06","R_6N7X8nPMMuRgiCU","","","","","anonymous","EN","2","","","0.5","","","","","","","","","2","39","","161B52DD40C6492CAEFF3C2ABDDF08E2","9cfe6c17-73e6-4a22-a1a8-4f88e09e745e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:06","0","746","100","41","1","9/11/24 10:06","R_7zYoRS9BofwXSFt","","","","","anonymous","EN","1","","0.2","","","","","","","","","","2","31","","3B9C3234D21347E095D47BC37907DADC","405fad8c-aad6-4477-beca-babfc08c7c0e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:06","0","22","100","43","1","9/11/24 10:06","R_5fwU36EatNlo954","","","","","anonymous","EN","4","","","","","1.75","","","","","","","1","35","Good content overall.","3A027EB458E1432AB5977770B373F0CB","a223d46a-c7ce-41fc-ac7d-e8a9d7d39e6b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:06","0","619","100","46","1","9/11/24 10:06","R_1ongA8nBm5nVjhv","","","","","anonymous","EN","","5","","","","","","","","","","5","2","23","","1427EB8547434ECAAC6D16491862AF9C","387a57f7-4555-41ba-b4b4-f20eae1716b1","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:05","9/11/24 10:07","0","572","100","92","1","9/11/24 10:07","R_3LnacIyI898TIwU","","","","","anonymous","EN","5","","","","","","5","","","","","","2","34","Thank you Ã°ÂÂÂ this is the only study I've ever seen like this","7A9E91130E444ACAAC6C341EE73E4F5D","c63f24f1-bdaa-4661-8418-bf1fa14e8673","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","67","100","40","1","9/11/24 10:07","R_5cWhmTz23WSeJLb","","","","","anonymous","EN","","4","","","","","","","","","4.5","","2","20","","C0F6EEA518334BCF840C01FBAF5236D0","9a7c36ce-41f5-4276-8e14-4a46880f4d6d","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:05","9/11/24 10:07","0","292","100","64","1","9/11/24 10:07","R_1f9tIbqb8laxyvp","","","","","anonymous","EN","1","","0","","","","","","","","","","2","38","","19973E47E1E2435EBB5F5196764A6748","bcc04f68-2cb1-41d8-be25-4783dccb2a0b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:05","9/11/24 10:07","0","430","100","75","1","9/11/24 10:07","R_3DbGfZ1IWxieaPW","","","","","anonymous","EN","4","","","","","1.99","","","","","","","2","48","","9F41954C4CB14C7AAEEA03A4F6806733","3e1007a8-ba7d-45eb-a0e8-36beff884510","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","226","100","33","1","9/11/24 10:07","R_3ANjYIlkrL3IbgF","","","","","anonymous","EN","","5","","","","","","","","","","5","2","36","","9CA1245D8599495F8D98099A5CD7BE14","1a38f732-28ff-4f3f-8325-552e82af7c47","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","246","100","47","1","9/11/24 10:07","R_5g8b5aa6s9HLSOI","","","","","anonymous","EN","","1","","","","","","1","","","","","1","34","n/a","0B82D3E1CCFC4BD6979FF97C94AD7AEE","24dbf975-1dba-42b5-8959-5a7c4c1e6c8a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:05","9/11/24 10:07","0","248","100","89","1","9/11/24 10:07","R_3pYYfeAoPwSMGaN","","","","","anonymous","EN","5","","","","","","3","","","","","","1","47","","76F6110EC13F41B4AA553084A36BD4D6","2c980035-c71a-4753-92f2-44afa9ed2f6e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:05","9/11/24 10:07","0","435","100","68","1","9/11/24 10:07","R_6TLfJpfudGDuEx9","","","","","anonymous","EN","","5","","","","","","","","","","5","2","46","N/A","12BF1BDE4E354B89A679B26C4D13A4E3","fa415948-708f-40b7-ab8f-e3e788f8e292","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","592","100","56","1","9/11/24 10:07","R_6EGtFpYd3SeL2Xv","","","","","anonymous","EN","5","","","","","","2","","","","","","2","53","","716F48FE78604D6D82F8ED0032ECFC85","1cc241e6-a167-4e4e-acd9-36748015f4c8","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","218","100","45","1","9/11/24 10:07","R_3hnzGFrXSp9tYVr","","","","","anonymous","EN","5","","","","","","5","","","","","","1","35","","635E156873034C528ACF57D5D80974C9","3dc0f535-952a-4b4b-8cc5-ec27207c28cd","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","134","100","22","1","9/11/24 10:07","R_1lG23wWPUJeDRGr","","","","","anonymous","EN","2","","","0.75","","","","","","","","","1","38","","8532F29933B244889FF5B07CDD9A040D","93e0500c-35b0-48be-ba9d-c52b85389fbf","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","546","100","63","1","9/11/24 10:07","R_6tWx2UwyqymLZuN","","","","","anonymous","EN","","1","","","","","","0","","","","","1","31","","0CA6D66EEB91468B8A04190507F75569","9f8470ec-5472-4a0f-8a23-140867041405","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","239","100","55","1","9/11/24 10:07","R_1tlM7bhmHYV4FjN","","","","","anonymous","EN","5","","","","","","10","","","","","","1","34","","F909C6846DA54C888A027C076044373F","d0a46cdd-4180-4f2a-8787-61b50fb66087","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","282","100","45","1","9/11/24 10:07","R_1mJGNPNmiHB3bqB","","","","","anonymous","EN","","4","","","","","","","","","4.99","","2","43","","1F1AE533F7974388A484D6499FD37BB1","b6a28de6-6edd-4347-a698-7749c00534f5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","637","100","43","1","9/11/24 10:07","R_6QlHJS8wZ9xBajz","","","","","anonymous","EN","","3","","","","","","","","3","","","2","41","","383D117612D245D4877FE937B97C5D1B","2746439f-9da4-46fa-8d43-8363cd4d0289","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:05","9/11/24 10:07","0","243","100","111","1","9/11/24 10:07","R_6ZIjX9bCSxxZXcC","","","","","anonymous","EN","5","","","","","","5","","","","","","1","60","","1D67862A06DA4938A18941EF6A15BCBA","69e9d6f5-58a7-4fad-8153-b99e58fa035a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:05","9/11/24 10:07","0","227","100","85","1","9/11/24 10:07","R_5qSkOSvAcJcStb3","","","","","anonymous","EN","1","","0.49","","","","","","","","","","1","52","","E19E301CBA574F468F9627A364A68FED","91bfab32-1477-4a22-a199-8a7fe891c5d5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","137","100","71","1","9/11/24 10:07","R_3uiv61TkAQXMNFL","","","","","anonymous","EN","","5","","","","","","","","","","5","2","32","","F4278CBC9FFE447CA157B8FC381B1A5C","590ff15f-dd66-4120-a2fb-7abb9ed7aff9","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","474","100","56","1","9/11/24 10:07","R_6psRBoSHg9Sz0xm","","","","","anonymous","EN","5","","","","","","5","","","","","","1","69","none","54B9F370C90B45C09BEF11B7F18EA8BF","84287080-7376-4922-bcc5-be9459d1c6a0","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","675","100","70","1","9/11/24 10:07","R_8YRrG3ocDtj6MLL","","","","","anonymous","EN","","1","","","","","","1","","","","","1","73","none","218D74FFB32A4C838A88C6019A69DE91","0bbbe1ae-bffa-4533-b754-f32ec991d3b4","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","408","100","60","1","9/11/24 10:07","R_3cYBmtb11rKqKJO","","","","","anonymous","EN","4","","","","","1.75","","","","","","","2","60","","91F0FDC9B07A4C908A7E9CB27D8C99F7","cf47bd3b-7642-4b5b-955c-9cffb2ae6ef1","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:05","9/11/24 10:07","0","539","100","83","1","9/11/24 10:07","R_1VeZsPnVdbS0ARq","","","","","anonymous","EN","","5","","","","","","","","","","5","2","30","","E4A7FE6E601640888D3F00CADC82069C","6017a988-fbb5-44a6-9ca0-6cab5827b6b2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:05","9/11/24 10:07","0","275","100","118","1","9/11/24 10:07","R_1HoWwme4GXFDzSM","","","","","anonymous","EN","5","","","","","","4","","","","","","1","28","
Interesting Study","E400CD2FC85F47798D401C2849CD0FDF","1eb12b18-f610-49f4-9279-9c30c309e75c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:05","9/11/24 10:07","0","700","100","82","1","9/11/24 10:07","R_6fvNAIcqGPHVbyq","","","","","anonymous","EN","","4","","","","","","","","","4.99","","1","44","","3B9DEAC38AB847BFA5D997ABF55766C9","8ecce9d4-f619-4a1f-8efc-5be9c27f8093","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","11","100","43","1","9/11/24 10:07","R_1mgGmeH0sSr1Mzd","","","","","anonymous","EN","2","","","0.75","","","","","","","","","2","36","","3FA4D795F4354E188BF940CEF413E4BC","5e6e9c23-2432-4cc2-aa71-4358b4dd9d60","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","613","100","62","1","9/11/24 10:07","R_65tIS0yfpwEsAHT","","","","","anonymous","EN","","3","","","","","","","","3","","","1","49","","A7F43F1957C44B7DA6ECC73C9058EA94","045b94b4-d26c-4fe3-ba16-be8029d80d56","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","178","100","74","1","9/11/24 10:07","R_10GgRFuW78kYioF","","","","","anonymous","EN","5","","","","","","5","","","","","","2","32","","36750B8567FA4C1AA9B9C55C1DB3B7EE","e6002bed-03c0-4df6-a273-34eb73052172","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","523","100","34","1","9/11/24 10:07","R_6mrfrTKu229tW5x","","","","","anonymous","EN","","3","","","","","","","","3","","","1","24","","19D8BC4024FA49C79917546B2F2B591C","6d6cb83f-73af-4f44-9ef9-7566712bc51d","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","688","100","63","1","9/11/24 10:07","R_51H7mb1SOHcos6a","","","","","anonymous","EN","","1","","","","","","0","","","","","2","32","","7960FA1779C5477BAFB5CDBF2C618D5A","c37c7d17-94eb-4c41-94b2-25bc19e73ee2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","52","100","74","1","9/11/24 10:07","R_5scg2SKIX3vZyXv","","","","","anonymous","EN","","4","","","","","","","","","4.99","","2","42","","4C906ACB19764635A2683367A6374361","54908537-0289-44f0-8783-f6b76baf04eb","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","772","100","72","1","9/11/24 10:07","R_6abWQveA4CfLdvz","","","","","anonymous","EN","5","","","","","","5","","","","","","2","40","I believe in being fair","AAE9AF51AA8C4700AF2AF74D0658046B","88199dac-ac3a-4f9b-b0a2-4b3b0c531bcb","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","547","100","50","1","9/11/24 10:07","R_68lxTXDvAsyhqLL","","","","","anonymous","EN","3","","","","1.25","","","","","","","","1","20","","28CCCE0234C0400FA15A161ADE0E0F21","173a7ed3-d5a2-44d7-9ae4-b7d43aff6a28","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","610","100","55","1","9/11/24 10:07","R_3jpp4w4BzSMd7ln","","","","","anonymous","EN","","5","","","","","","","","","","5","2","36","","091D6981D9EC4C80A67D5DBC7B6851CF","4f6df963-51bb-4000-a151-ae1b57bffa7f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","84","100","55","1","9/11/24 10:07","R_7NChr8bqfp595iU","","","","","anonymous","EN","","5","","","","","","","","","","5","1","26","","6378182574754E28A19412DA497EC155","47140d47-e173-40ae-b8a5-ab57162ecfd2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:05","9/11/24 10:07","0","192","100","106","1","9/11/24 10:07","R_8dvhGpMTPO3frSg","","","","","anonymous","EN","3","","","","1","","","","","","","","2","36","Thanks ","5CFF46D109FB4D2A9A15C879C8FCB16E","6fb15464-e55d-4145-b2d5-d7bec410fbbd","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","329","100","42","1","9/11/24 10:07","R_62KU78bdthIEvJ0","","","","","anonymous","EN","5","","","","","","5","","","","","","1","32","thank you good luck with study","D1DB52035DA44D2299EF920A5BE63D37","b86501b8-394c-42d1-b0ad-5f4e4e3e1bc2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","695","100","54","1","9/11/24 10:07","R_3zp4HuJY4pkn52u","","","","","anonymous","EN","5","","","","","","5","","","","","","2","36","","A47F25DDBE6C4D6583E7ECF26E5E0036","b256f85d-5c2a-4f4b-9567-582b428ec474","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","103","100","60","1","9/11/24 10:07","R_3xoFNX3WKOHv06B","","","","","anonymous","EN","","5","","","","","","","","","","5","2","40","","A773D3BD75B3444CAF06E7C212042997","1876f23b-c748-4764-ae91-11e3bf7c248f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","618","100","36","1","9/11/24 10:07","R_3HnLaclx1Rehfmv","","","","","anonymous","EN","3","","","","1.3","","","","","","","","2","31","","5A0E882C3F914EC0A07F166A15351903","18338853-94b3-4847-a160-61905a3599bb","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","217","100","70","1","9/11/24 10:07","R_3MATPHM7vhuAHuB","","","","","anonymous","EN","1","","0","","","","","","","","","","1","31","","AE5AECB9514A4598AE07D8786215E979","beff43f9-856a-4594-8092-913dfd88735e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:05","9/11/24 10:07","0","432","100","120","1","9/11/24 10:07","R_5dfRQgphDFuO6yg","","","","","anonymous","EN","1","","0","","","","","","","","","","2","42","None","3395F51A15354FE2AF6A519CB2AB58F6","ce79fdf4-415b-4f31-9630-ba23c4182a9f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:05","9/11/24 10:07","0","545","100","88","1","9/11/24 10:07","R_1bTPWvyYTXqpymQ","","","","","anonymous","EN","5","","","","","","5","","","","","","1","50","","70C0C369F2CD43CB9D92809C78798B7A","895a12b7-7c34-4979-949e-b78973c03a59","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","763","100","72","1","9/11/24 10:07","R_6bYkV2GDS7zg4Qp","","","","","anonymous","EN","5","","","","","","5","","","","","","2","54","","B424F30D3DF94AC6A8318D6C7019D283","b1c95496-12a8-4422-958f-3bdaf27df932","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","323","100","59","1","9/11/24 10:07","R_5kc8Ath9pf7nBNS","","","","","anonymous","EN","5","","","","","","10","","","","","","2","47","","A5D5C5D303C046158F22ABA506F32C37","54504ecc-f675-4bb6-ab8f-ca33a7d420a4","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","554","100","72","1","9/11/24 10:07","R_14Sw0Ycu1rO4WUV","","","","","anonymous","EN","","1","","","","","","0","","","","","1","46","","124190B97F3B4E689652CE65451D2418","8ed8259f-8e47-49f5-a983-c1832976559e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:05","9/11/24 10:07","0","334","100","96","1","9/11/24 10:07","R_1chmsfaGjqCWqYD","","","","","anonymous","EN","5","","","","","","5","","","","","","1","46","","7CE8249F0BFF435AAD889F36C69249A3","83a11491-cf97-4113-abc6-adf5c51d37ba","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","138","100","66","1","9/11/24 10:07","R_5gqjJiQU0NC8sVr","","","","","anonymous","EN","","5","","","","","","","","","","5","2","38","","8B1EA9B0A1DB470DBDA809319DF9B559","fd17cc31-40bf-41a1-a4c2-d137a9438298","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","269","100","87","1","9/11/24 10:07","R_1oqbOvREuUCyI8y","","","","","anonymous","EN","","5","","","","","","","","","","5","2","20","Is there anyway I can see the published results because this is so funny and cool to me.","4DC3E01231214841A0C1DF66D79B2470","30c7d135-23df-4e8f-a0c0-e273cc53adb7","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","796","100","57","1","9/11/24 10:07","R_3rV8YPs1pf9LrY9","","","","","anonymous","EN","1","","0.49","","","","","","","","","","2","50","","BDF7C76A9FF149B9A37F9D9930233045","57b7e01f-54f2-43e5-9620-bfb3e2ea1e3e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","584","100","59","1","9/11/24 10:07","R_70pHg5zA9zs8Vu9","","","","","anonymous","EN","","4","","","","","","","","","4","","1","37","","B2B685FA0E4C4D9A9D7DC0548D0F0EDC","e1e9f1d9-b7c0-40f1-acd9-0cba094eb82b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","668","100","55","1","9/11/24 10:07","R_1zr7FwmZJDOhkVt","","","","","anonymous","EN","","5","","","","","","","","","","5","2","28","","6986EB5BF00644919726BA0F2294EAE1","bd8d0ca9-d443-47fa-9bc2-71453a0acb4e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","531","100","97","1","9/11/24 10:07","R_3Eu8a5LCgkWkcqP","","","","","anonymous","EN","","1","","","","","","1","","","","","2","41","","8FAC28A2D7694DE0BBC3FCF3543A1042","135ebcf7-cf1f-49c6-ba76-13d4371e4ac9","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:05","9/11/24 10:07","0","185","100","120","1","9/11/24 10:07","R_1L0GPTIJz5NhZgP","","","","","anonymous","EN","","4","","","","","","","","","4","","2","41","None.","D6ACCC685C684ACBBF9E8470DCC621C0","eb60e19b-974a-45b6-b94a-654410344641","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:07","0","127","100","84","1","9/11/24 10:07","R_3oN6USgvOdY0nEJ","","","","","anonymous","EN","5","","","","","","5","","","","","","2","40","","2A2B6FF9D90943D99D47115FA01CAA82","8943c596-be5c-49ec-8765-808899e05193","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","632","100","85","1","9/11/24 10:07","R_1C1Q309t3kPWefs","","","","","anonymous","EN","3","","","","1.25","","","","","","","","2","51","","A56CD95DD11C4FD19ECEF8F7795F09FD","f40146de-ad78-43e5-a7cc-52571335d678","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","215","100","50","1","9/11/24 10:07","R_517ybL8AUC83MpZ","","","","","anonymous","EN","5","","","","","","5","","","","","","2","40","","139D9B059C84499EAB3DB72141153344","9ac9dc90-0ba6-4085-9f11-4c29df0cb36a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:07","0","737","100","54","1","9/11/24 10:07","R_1iftHqRVL7QrKNP","","","","","anonymous","EN","5","","","","","","5","","","","","","1","50","","67398118ACF140429F4D0D8BBA7EFF7B","031247ae-f79e-43c2-97cb-c2f2f30c1ba8","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
