study,studylbl,id,trial,cond,position,dv
5,Study 4,250,4,1,0,1
5,Study 4,250,3,0,0,1
5,Study 4,250,1,1,0,1
5,Study 4,251,2,1,0,1
5,Study 4,251,4,1,0,0
5,Study 4,251,3,1,0,1
5,Study 4,251,1,0,0,1
5,Study 4,252,2,1,0,1
5,Study 4,252,4,0,0,0
5,Study 4,252,3,1,0,0
5,Study 4,252,1,1,0,0
5,Study 4,253,2,1,1,1
5,Study 4,253,4,0,1,0
5,Study 4,253,3,1,1,1
5,Study 4,253,1,0,1,0
5,Study 4,254,2,0,0,1
5,Study 4,254,4,0,0,0
5,Study 4,254,3,0,0,0
5,Study 4,254,1,0,0,0
5,Study 4,255,2,0,1,0
5,Study 4,255,4,0,1,0
5,Study 4,255,3,0,1,1
5,Study 4,255,1,1,1,1
5,Study 4,256,2,1,1,1
5,Study 4,256,4,1,1,1
5,Study 4,256,3,1,1,0
5,Study 4,256,1,0,1,0
5,Study 4,257,2,1,0,1
5,Study 4,257,4,0,0,0
5,Study 4,257,3,0,0,0
5,Study 4,257,1,0,0,1
5,Study 4,258,2,1,0,1
5,Study 4,258,4,1,0,0
5,Study 4,258,3,0,0,0
5,Study 4,258,1,0,0,1
5,Study 4,259,2,0,0,0
5,Study 4,259,4,0,0,0
5,Study 4,259,3,0,0,0
5,Study 4,259,1,1,0,1
5,Study 4,260,2,0,1,1
5,Study 4,260,4,0,1,1
5,Study 4,260,3,1,1,1
5,Study 4,260,1,1,1,1
5,Study 4,261,2,1,0,1
5,Study 4,261,4,1,0,1
5,Study 4,261,3,0,0,0
5,Study 4,261,1,0,0,1
5,Study 4,262,2,1,0,1
5,Study 4,262,4,0,0,0
5,Study 4,262,3,1,0,1
5,Study 4,262,1,0,0,1
5,Study 4,263,2,0,1,1
5,Study 4,263,4,1,1,0
5,Study 4,263,3,0,1,0
5,Study 4,263,1,1,1,1
5,Study 4,264,2,0,1,0
5,Study 4,264,4,0,1,0
5,Study 4,264,3,1,1,0
5,Study 4,264,1,1,1,1
5,Study 4,265,2,1,0,1
5,Study 4,265,4,0,0,0
5,Study 4,265,3,0,0,0
5,Study 4,265,1,1,0,1
5,Study 4,266,2,0,1,1
5,Study 4,266,4,1,1,1
5,Study 4,266,3,1,1,1
5,Study 4,266,1,0,1,0
5,Study 4,267,2,1,0,1
5,Study 4,267,4,1,0,0
5,Study 4,267,3,0,0,1
5,Study 4,267,1,0,0,1
5,Study 4,268,2,0,0,0
5,Study 4,268,4,0,0,0
5,Study 4,268,3,1,0,1
5,Study 4,268,1,1,0,1
5,Study 4,269,2,0,0,1
5,Study 4,269,4,1,0,1
5,Study 4,269,3,0,0,1
5,Study 4,269,1,1,0,1
5,Study 4,270,2,1,0,0
5,Study 4,270,4,0,0,1
5,Study 4,270,3,0,0,1
5,Study 4,270,1,1,0,0
5,Study 4,271,2,1,1,1
5,Study 4,271,4,0,1,0
5,Study 4,271,3,0,1,0
5,Study 4,271,1,1,1,0
5,Study 4,272,2,0,1,0
5,Study 4,272,4,1,1,1
5,Study 4,272,3,1,1,0
5,Study 4,272,1,0,1,0
5,Study 4,273,2,0,0,1
5,Study 4,273,4,0,0,0
5,Study 4,273,3,1,0,1
5,Study 4,273,1,1,0,1
5,Study 4,274,2,1,1,1
5,Study 4,274,4,1,1,0
5,Study 4,274,3,0,1,1
5,Study 4,274,1,0,1,1
5,Study 4,275,2,1,1,1
5,Study 4,275,4,1,1,1
5,Study 4,275,3,0,1,0
5,Study 4,275,1,0,1,1
5,Study 4,276,2,1,0,1
5,Study 4,276,4,0,0,0
5,Study 4,276,3,1,0,0
5,Study 4,276,1,0,0,1
5,Study 4,277,2,0,0,1
5,Study 4,277,4,0,0,1
5,Study 4,277,3,1,0,1
5,Study 4,277,1,1,0,1
5,Study 4,278,2,0,1,0
5,Study 4,278,4,1,1,1
5,Study 4,278,3,0,1,0
5,Study 4,278,1,1,1,0
5,Study 4,279,2,1,0,1
5,Study 4,279,4,0,0,0
5,Study 4,279,3,1,0,1
5,Study 4,279,1,1,0,1
5,Study 4,280,2,1,1,1
5,Study 4,280,4,1,1,1
5,Study 4,280,3,0,1,0
5,Study 4,280,1,0,1,0
5,Study 4,281,2,0,1,1
5,Study 4,281,4,1,1,0
5,Study 4,281,3,0,1,1
5,Study 4,281,1,0,1,1
5,Study 4,282,2,0,0,0
5,Study 4,282,4,0,0,0
5,Study 4,282,3,1,0,1
5,Study 4,282,1,1,0,1
5,Study 4,283,2,0,1,0
5,Study 4,283,4,0,1,0
5,Study 4,283,3,0,1,0
5,Study 4,283,1,0,1,0
5,Study 4,284,2,1,0,1
5,Study 4,284,4,0,0,1
5,Study 4,284,3,0,0,1
5,Study 4,284,1,1,0,1
5,Study 4,285,2,1,1,0
5,Study 4,285,4,0,1,0
5,Study 4,285,3,0,1,1
5,Study 4,285,1,0,1,0
5,Study 4,286,2,0,1,0
5,Study 4,286,4,1,1,1
5,Study 4,286,3,1,1,1
5,Study 4,286,1,0,1,0
5,Study 4,287,2,0,0,1
5,Study 4,287,4,1,0,1
5,Study 4,287,3,1,0,1
5,Study 4,287,1,1,0,1
5,Study 4,288,2,0,1,0
5,Study 4,288,4,1,1,1
5,Study 4,288,3,0,1,0
5,Study 4,288,1,0,1,0
5,Study 4,289,2,0,1,1
5,Study 4,289,4,1,1,1
5,Study 4,289,3,0,1,1
5,Study 4,289,1,0,1,1
5,Study 4,290,2,0,1,0
5,Study 4,290,4,0,1,0
5,Study 4,290,3,1,1,1
5,Study 4,290,1,1,1,0
5,Study 4,291,2,1,0,0
5,Study 4,291,4,1,0,1
5,Study 4,291,3,0,0,1
5,Study 4,291,1,0,0,1
5,Study 4,292,2,1,0,0
5,Study 4,292,4,0,0,0
5,Study 4,292,3,1,0,0
5,Study 4,292,1,1,0,1
5,Study 4,293,2,0,0,0
5,Study 4,293,4,1,0,1
5,Study 4,293,3,1,0,1
5,Study 4,293,1,1,0,1
5,Study 4,294,2,1,1,1
5,Study 4,294,4,0,1,0
5,Study 4,294,3,0,1,0
5,Study 4,294,1,0,1,1
5,Study 4,295,2,1,0,1
5,Study 4,295,4,0,0,0
5,Study 4,295,3,0,0,0
5,Study 4,295,1,1,0,1
5,Study 4,296,2,0,1,1
5,Study 4,296,4,1,1,0
5,Study 4,296,3,0,1,1
5,Study 4,296,1,0,1,1
5,Study 4,297,2,1,0,1
5,Study 4,297,4,0,0,0
5,Study 4,297,3,0,0,0
5,Study 4,297,1,1,0,1
5,Study 4,298,2,1,0,1
5,Study 4,298,4,0,0,0
5,Study 4,298,3,1,0,1
5,Study 4,298,1,1,0,1
5,Study 4,299,2,0,1,0
5,Study 4,299,4,1,1,0
5,Study 4,299,3,0,1,1
5,Study 4,299,1,0,1,1
5,Study 4,300,2,0,0,0
5,Study 4,300,4,1,0,1
5,Study 4,300,3,1,0,1
5,Study 4,300,1,1,0,1
5,Study 4,301,2,1,1,0
5,Study 4,301,4,0,1,0
5,Study 4,301,3,0,1,0
5,Study 4,301,1,0,1,1
5,Study 4,302,2,1,0,0
5,Study 4,302,4,1,0,1
5,Study 4,302,3,1,0,0
5,Study 4,302,1,0,0,0
6,Study 5,1,1,0,1,1
6,Study 5,1,2,1,1,0
6,Study 5,1,3,1,1,0
6,Study 5,1,4,0,1,0
6,Study 5,2,1,0,0,0
6,Study 5,2,2,0,0,1
6,Study 5,2,3,0,0,1
6,Study 5,2,4,1,0,0
6,Study 5,3,1,0,1,0
6,Study 5,3,2,1,1,0
6,Study 5,3,3,0,1,0
6,Study 5,3,4,1,1,0
6,Study 5,4,1,1,1,1
6,Study 5,4,2,0,1,0
6,Study 5,4,3,0,1,0
6,Study 5,4,4,0,1,0
6,Study 5,5,1,1,0,0
6,Study 5,5,2,1,0,
6,Study 5,5,3,1,0,1
6,Study 5,5,4,0,0,0
6,Study 5,6,1,1,1,1
6,Study 5,6,2,0,1,
6,Study 5,6,3,1,1,0
6,Study 5,6,4,0,1,0
6,Study 5,7,1,0,0,0
6,Study 5,7,2,0,0,0
6,Study 5,7,3,1,0,0
6,Study 5,7,4,0,0,0
6,Study 5,8,1,1,1,1
6,Study 5,8,2,1,1,1
6,Study 5,8,3,0,1,0
6,Study 5,8,4,0,1,0
6,Study 5,9,1,1,0,1
6,Study 5,9,2,0,0,0
6,Study 5,9,3,0,0,1
6,Study 5,9,4,0,0,1
6,Study 5,10,1,0,1,0
6,Study 5,10,2,0,1,1
6,Study 5,10,3,0,1,0
6,Study 5,10,4,1,1,1
6,Study 5,11,1,0,0,1
6,Study 5,11,2,1,0,1
6,Study 5,11,3,0,0,1
6,Study 5,11,4,1,0,1
6,Study 5,12,1,1,1,1
6,Study 5,12,2,0,1,0
6,Study 5,12,3,1,1,1
6,Study 5,12,4,1,1,1
6,Study 5,13,1,0,0,1
6,Study 5,13,2,0,0,0
6,Study 5,13,3,1,0,1
6,Study 5,13,4,1,0,0
6,Study 5,14,1,1,1,0
6,Study 5,14,2,0,1,0
6,Study 5,14,3,1,1,1
6,Study 5,14,4,1,1,1
6,Study 5,15,1,0,0,
6,Study 5,15,2,1,0,
6,Study 5,15,3,0,0,1
6,Study 5,15,4,1,0,1
6,Study 5,16,1,1,1,1
6,Study 5,16,2,1,1,0
6,Study 5,16,3,0,1,1
6,Study 5,16,4,1,1,1
6,Study 5,17,1,1,0,0
6,Study 5,17,2,1,0,0
6,Study 5,17,3,1,0,0
6,Study 5,17,4,1,0,1
6,Study 5,18,1,1,1,0
6,Study 5,18,2,1,1,1
6,Study 5,18,3,0,1,1
6,Study 5,18,4,1,1,0
6,Study 5,19,1,1,0,1
6,Study 5,19,2,1,0,1
6,Study 5,19,3,1,0,1
6,Study 5,19,4,1,0,1
6,Study 5,20,1,0,0,0
6,Study 5,20,2,0,0,1
6,Study 5,20,3,1,0,0
6,Study 5,20,4,0,0,1
6,Study 5,21,1,0,0,0
6,Study 5,21,2,0,0,1
6,Study 5,21,3,0,0,0
6,Study 5,21,4,1,0,0
6,Study 5,22,1,1,0,0
6,Study 5,22,2,0,0,0
6,Study 5,22,3,1,0,0
6,Study 5,22,4,0,0,0
6,Study 5,23,1,1,0,1
6,Study 5,23,2,1,0,1
6,Study 5,23,3,1,0,0
6,Study 5,23,4,0,0,0
6,Study 5,24,1,0,1,1
6,Study 5,24,2,1,1,0
6,Study 5,24,3,0,1,0
6,Study 5,24,4,0,1,0
6,Study 5,25,1,1,1,1
6,Study 5,25,2,0,1,0
6,Study 5,25,3,1,1,1
6,Study 5,25,4,0,1,1
6,Study 5,26,1,0,0,0
6,Study 5,26,2,1,0,0
6,Study 5,26,3,0,0,0
6,Study 5,26,4,0,0,0
6,Study 5,27,1,0,1,0
6,Study 5,27,2,1,1,1
6,Study 5,27,3,0,1,0
6,Study 5,27,4,1,1,1
6,Study 5,28,1,1,0,1
6,Study 5,28,2,0,0,1
6,Study 5,28,3,1,0,1
6,Study 5,28,4,1,0,1
6,Study 5,29,1,0,0,1
6,Study 5,29,2,0,0,0
6,Study 5,29,3,1,0,0
6,Study 5,29,4,0,0,0
6,Study 5,30,1,1,1,1
6,Study 5,30,2,1,1,1
6,Study 5,30,3,1,1,1
6,Study 5,30,4,0,1,0
6,Study 5,31,1,1,1,1
6,Study 5,31,2,1,1,1
6,Study 5,31,3,1,1,0
6,Study 5,31,4,1,1,0
6,Study 5,32,1,0,1,
6,Study 5,32,2,0,1,0
6,Study 5,32,3,0,1,
6,Study 5,32,4,0,1,1
6,Study 5,33,1,0,1,1
6,Study 5,33,2,1,1,0
6,Study 5,33,3,1,1,0
6,Study 5,33,4,1,1,1
6,Study 5,34,1,1,1,0
6,Study 5,34,2,0,1,0
6,Study 5,34,3,1,1,1
6,Study 5,34,4,0,1,1
6,Study 5,35,1,1,1,0
6,Study 5,35,2,1,1,0
6,Study 5,35,3,0,1,0
6,Study 5,35,4,0,1,0
6,Study 5,36,1,0,1,0
6,Study 5,36,2,0,1,0
6,Study 5,36,3,0,1,1
6,Study 5,36,4,0,1,0
6,Study 5,37,1,0,1,0
6,Study 5,37,2,1,1,1
6,Study 5,37,3,0,1,1
6,Study 5,37,4,0,1,1
6,Study 5,38,1,1,1,1
6,Study 5,38,2,0,1,0
6,Study 5,38,3,1,1,0
6,Study 5,38,4,1,1,1
6,Study 5,39,1,0,1,1
6,Study 5,39,2,0,1,0
6,Study 5,39,3,1,1,0
6,Study 5,39,4,1,1,0
6,Study 5,40,1,0,0,1
6,Study 5,40,2,0,0,1
6,Study 5,40,3,0,0,0
6,Study 5,40,4,0,0,1
6,Study 5,41,1,0,1,1
6,Study 5,41,2,1,1,0
6,Study 5,41,3,1,1,1
6,Study 5,41,4,0,1,0
6,Study 5,42,1,1,0,1
6,Study 5,42,2,1,0,1
6,Study 5,42,3,1,0,1
6,Study 5,42,4,1,0,1
6,Study 5,43,1,1,0,1
6,Study 5,43,2,0,0,1
6,Study 5,43,3,1,0,1
6,Study 5,43,4,0,0,0
6,Study 5,44,1,1,0,1
6,Study 5,44,2,0,0,0
6,Study 5,44,3,0,0,1
6,Study 5,44,4,1,0,1
6,Study 5,45,1,0,0,1
6,Study 5,45,2,0,0,1
6,Study 5,45,3,0,0,0
6,Study 5,45,4,1,0,0
6,Study 5,46,1,1,1,0
6,Study 5,46,2,1,1,0
6,Study 5,46,3,1,1,0
6,Study 5,46,4,1,1,0
6,Study 5,47,1,0,1,1
6,Study 5,47,2,1,1,1
6,Study 5,47,3,1,1,0
6,Study 5,47,4,0,1,0
6,Study 5,48,1,1,1,0
6,Study 5,48,2,0,1,0
6,Study 5,48,3,0,1,1
6,Study 5,48,4,1,1,0
6,Study 5,49,1,1,0,1
6,Study 5,49,2,0,0,0
6,Study 5,49,3,1,0,1
6,Study 5,49,4,1,0,0
6,Study 5,50,1,1,1,1
6,Study 5,50,2,0,1,0
6,Study 5,50,3,1,1,1
6,Study 5,50,4,0,1,1
6,Study 5,51,1,0,1,0
6,Study 5,51,2,0,1,0
6,Study 5,51,3,0,1,0
6,Study 5,51,4,1,1,1
6,Study 5,52,1,0,1,0
6,Study 5,52,2,1,1,1
6,Study 5,52,3,1,1,1
6,Study 5,52,4,0,1,0
6,Study 5,53,1,1,0,1
6,Study 5,53,2,0,0,0
6,Study 5,53,3,1,0,1
6,Study 5,53,4,1,0,1
6,Study 5,54,1,1,1,1
6,Study 5,54,2,1,1,1
6,Study 5,54,3,0,1,1
6,Study 5,54,4,0,1,0
6,Study 5,55,1,1,0,1
6,Study 5,55,2,0,0,0
6,Study 5,55,3,0,0,0
6,Study 5,55,4,0,0,1
6,Study 5,56,1,1,0,1
6,Study 5,56,2,1,0,0
6,Study 5,56,3,0,0,0
6,Study 5,56,4,1,0,1
6,Study 5,57,1,1,0,1
6,Study 5,57,2,1,0,0
6,Study 5,57,3,0,0,0
6,Study 5,57,4,0,0,0
6,Study 5,58,1,0,1,1
6,Study 5,58,2,1,1,0
6,Study 5,58,3,1,1,0
6,Study 5,58,4,0,1,0
6,Study 5,59,1,0,0,0
6,Study 5,59,2,1,0,1
6,Study 5,59,3,0,0,0
6,Study 5,59,4,1,0,1
6,Study 5,60,1,0,1,0
6,Study 5,60,2,1,1,0
6,Study 5,60,3,0,1,1
6,Study 5,60,4,0,1,0
6,Study 5,61,1,1,0,0
6,Study 5,61,2,0,0,1
6,Study 5,61,3,0,0,0
6,Study 5,61,4,1,0,0
6,Study 5,62,1,0,0,0
6,Study 5,62,2,0,0,0
6,Study 5,62,3,1,0,1
6,Study 5,62,4,1,0,0
6,Study 5,63,1,1,1,1
6,Study 5,63,2,0,1,1
6,Study 5,63,3,1,1,0
6,Study 5,63,4,0,1,0
6,Study 5,64,1,0,1,1
6,Study 5,64,2,1,1,1
6,Study 5,64,3,1,1,1
6,Study 5,64,4,0,1,1
6,Study 5,65,1,0,1,0
6,Study 5,65,2,0,1,0
6,Study 5,65,3,1,1,1
6,Study 5,65,4,1,1,1
6,Study 5,66,1,1,1,1
6,Study 5,66,2,1,1,1
6,Study 5,66,3,0,1,0
6,Study 5,66,4,0,1,1
6,Study 5,67,1,0,0,1
6,Study 5,67,2,1,0,0
6,Study 5,67,3,1,0,0
6,Study 5,67,4,0,0,1
6,Study 5,68,1,0,1,1
6,Study 5,68,2,1,1,1
6,Study 5,68,3,0,1,1
6,Study 5,68,4,0,1,1
6,Study 5,69,1,0,0,0
6,Study 5,69,2,0,0,0
6,Study 5,69,3,1,0,0
6,Study 5,69,4,1,0,1
6,Study 5,70,1,1,0,0
6,Study 5,70,2,0,0,1
6,Study 5,70,3,1,0,0
6,Study 5,70,4,1,0,1
6,Study 5,71,1,0,0,1
6,Study 5,71,2,1,0,0
6,Study 5,71,3,0,0,1
6,Study 5,71,4,1,0,1
6,Study 5,72,1,1,0,0
6,Study 5,72,2,1,0,0
6,Study 5,72,3,0,0,1
6,Study 5,72,4,0,0,0
6,Study 5,73,1,0,1,1
6,Study 5,73,2,1,1,0
6,Study 5,73,3,0,1,0
6,Study 5,73,4,1,1,1
6,Study 5,74,1,1,0,1
6,Study 5,74,2,0,0,0
6,Study 5,74,3,0,0,0
6,Study 5,74,4,1,0,1
6,Study 5,75,1,0,1,0
6,Study 5,75,2,1,1,0
6,Study 5,75,3,1,1,0
6,Study 5,75,4,1,1,1
6,Study 5,76,1,1,0,1
6,Study 5,76,2,0,0,0
6,Study 5,76,3,1,0,0
6,Study 5,76,4,1,0,0
6,Study 5,77,1,0,1,1
6,Study 5,77,2,1,1,1
6,Study 5,77,3,0,1,0
6,Study 5,77,4,0,1,0
6,Study 5,78,1,1,0,1
6,Study 5,78,2,0,0,0
6,Study 5,78,3,1,0,1
6,Study 5,78,4,0,0,0
6,Study 5,79,1,1,1,1
6,Study 5,79,2,1,1,1
6,Study 5,79,3,0,1,1
6,Study 5,79,4,0,1,0
6,Study 5,80,1,0,0,0
6,Study 5,80,2,1,0,1
6,Study 5,80,3,1,0,1
6,Study 5,80,4,1,0,1
6,Study 5,81,1,0,0,1
6,Study 5,81,2,0,0,1
6,Study 5,81,3,1,0,1
6,Study 5,81,4,1,0,1
6,Study 5,82,1,0,1,0
6,Study 5,82,2,0,1,1
6,Study 5,82,3,0,1,0
6,Study 5,82,4,0,1,0
6,Study 5,83,1,0,1,0
6,Study 5,83,2,1,1,1
6,Study 5,83,3,0,1,0
6,Study 5,83,4,0,1,0
6,Study 5,84,1,0,0,1
6,Study 5,84,2,0,0,0
6,Study 5,84,3,0,0,1
6,Study 5,84,4,1,0,1
6,Study 5,85,1,1,1,1
6,Study 5,85,2,1,1,1
6,Study 5,85,3,0,1,1
6,Study 5,85,4,0,1,0
6,Study 5,86,1,0,0,1
6,Study 5,86,2,1,0,0
6,Study 5,86,3,0,0,0
6,Study 5,86,4,1,0,1
6,Study 5,87,1,1,1,1
6,Study 5,87,2,0,1,0
6,Study 5,87,3,1,1,0
6,Study 5,87,4,1,1,1
6,Study 5,88,1,0,0,1
6,Study 5,88,2,0,0,1
6,Study 5,88,3,1,0,0
6,Study 5,88,4,1,0,1
6,Study 5,89,1,1,1,0
6,Study 5,89,2,1,1,0
6,Study 5,89,3,0,1,1
6,Study 5,89,4,1,1,1
6,Study 5,90,1,1,0,1
6,Study 5,90,2,0,0,0
6,Study 5,90,3,0,0,1
6,Study 5,90,4,1,0,1
6,Study 5,91,1,0,0,1
6,Study 5,91,2,0,0,1
6,Study 5,91,3,1,0,1
6,Study 5,91,4,0,0,1
6,Study 5,92,1,0,0,0
6,Study 5,92,2,1,0,
6,Study 5,92,3,0,0,1
6,Study 5,92,4,1,0,
6,Study 5,93,1,1,1,1
6,Study 5,93,2,0,1,0
6,Study 5,93,3,0,1,0
6,Study 5,93,4,1,1,1
6,Study 5,94,1,0,0,0
6,Study 5,94,2,1,0,1
6,Study 5,94,3,0,0,1
6,Study 5,94,4,0,0,0
6,Study 5,95,1,0,0,1
6,Study 5,95,2,0,0,0
6,Study 5,95,3,0,0,0
6,Study 5,95,4,1,0,
6,Study 5,96,1,0,0,0
6,Study 5,96,2,1,0,1
6,Study 5,96,3,1,0,1
6,Study 5,96,4,0,0,1
6,Study 5,97,1,1,1,1
6,Study 5,97,2,0,1,0
6,Study 5,97,3,1,1,1
6,Study 5,97,4,1,1,0
6,Study 5,98,1,1,0,1
6,Study 5,98,2,1,0,1
6,Study 5,98,3,1,0,1
6,Study 5,98,4,1,0,0
6,Study 5,99,1,0,0,1
6,Study 5,99,2,1,0,0
6,Study 5,99,3,0,0,1
6,Study 5,99,4,1,0,1
6,Study 5,100,1,0,0,1
6,Study 5,100,2,0,0,0
6,Study 5,100,3,0,0,1
6,Study 5,100,4,1,0,1
6,Study 5,101,1,0,0,1
6,Study 5,101,2,0,0,1
6,Study 5,101,3,0,0,1
6,Study 5,101,4,1,0,1
6,Study 5,102,1,1,0,1
6,Study 5,102,2,0,0,1
6,Study 5,102,3,0,0,1
6,Study 5,102,4,0,0,0
6,Study 5,103,1,0,1,1
6,Study 5,103,2,1,1,
6,Study 5,103,3,1,1,0
6,Study 5,103,4,0,1,0
6,Study 5,104,1,1,0,1
6,Study 5,104,2,0,0,1
6,Study 5,104,3,1,0,1
6,Study 5,104,4,1,0,1
6,Study 5,105,1,1,1,1
6,Study 5,105,2,1,1,0
6,Study 5,105,3,0,1,1
6,Study 5,105,4,0,1,1
6,Study 5,106,1,1,1,1
6,Study 5,106,2,1,1,0
6,Study 5,106,3,0,1,1
6,Study 5,106,4,0,1,0
6,Study 5,107,1,1,1,0
6,Study 5,107,2,1,1,1
6,Study 5,107,3,0,1,1
6,Study 5,107,4,1,1,1
6,Study 5,108,1,1,0,1
6,Study 5,108,2,0,0,1
6,Study 5,108,3,1,0,1
6,Study 5,108,4,1,0,1
6,Study 5,109,1,0,0,0
6,Study 5,109,2,0,0,0
6,Study 5,109,3,1,0,1
6,Study 5,109,4,0,0,1
6,Study 5,110,1,1,0,1
6,Study 5,110,2,1,0,0
6,Study 5,110,3,1,0,0
6,Study 5,110,4,1,0,0
6,Study 5,111,1,1,1,1
6,Study 5,111,2,1,1,0
6,Study 5,111,3,0,1,0
6,Study 5,111,4,0,1,0
6,Study 5,112,1,0,1,1
6,Study 5,112,2,1,1,1
6,Study 5,112,3,1,1,0
6,Study 5,112,4,0,1,1
6,Study 5,113,1,1,1,0
6,Study 5,113,2,1,1,1
6,Study 5,113,3,0,1,1
6,Study 5,113,4,0,1,0
6,Study 5,114,1,1,0,1
6,Study 5,114,2,1,0,1
6,Study 5,114,3,0,0,0
6,Study 5,114,4,0,0,0
6,Study 5,115,1,0,1,1
6,Study 5,115,2,0,1,0
6,Study 5,115,3,1,1,1
6,Study 5,115,4,0,1,1
6,Study 5,116,1,0,1,0
6,Study 5,116,2,0,1,0
6,Study 5,116,3,1,1,0
6,Study 5,116,4,1,1,0
6,Study 5,117,1,1,1,1
6,Study 5,117,2,1,1,0
6,Study 5,117,3,1,1,0
6,Study 5,117,4,1,1,1
6,Study 5,118,1,1,1,1
6,Study 5,118,2,1,1,1
6,Study 5,118,3,1,1,1
6,Study 5,118,4,0,1,0
6,Study 5,119,1,1,1,1
6,Study 5,119,2,1,1,1
6,Study 5,119,3,1,1,1
6,Study 5,119,4,0,1,1
6,Study 5,120,1,0,1,0
6,Study 5,120,2,0,1,0
6,Study 5,120,3,1,1,1
6,Study 5,120,4,1,1,0
6,Study 5,121,1,0,0,0
6,Study 5,121,2,1,0,1
6,Study 5,121,3,0,0,0
6,Study 5,121,4,1,0,1
6,Study 5,122,1,1,0,
6,Study 5,122,2,1,0,1
6,Study 5,122,3,1,0,1
6,Study 5,122,4,1,0,0
6,Study 5,123,1,0,0,0
6,Study 5,123,2,1,0,1
6,Study 5,123,3,0,0,0
6,Study 5,123,4,0,0,0
6,Study 5,124,1,0,0,
6,Study 5,124,2,0,0,0
6,Study 5,124,3,0,0,1
6,Study 5,124,4,0,0,0
6,Study 5,125,1,0,0,0
6,Study 5,125,2,0,0,0
6,Study 5,125,3,1,0,0
6,Study 5,125,4,1,0,1
6,Study 5,126,1,0,0,0
6,Study 5,126,2,0,0,1
6,Study 5,126,3,1,0,1
6,Study 5,126,4,0,0,1
6,Study 5,127,1,0,1,1
6,Study 5,127,2,1,1,0
6,Study 5,127,3,1,1,0
6,Study 5,127,4,0,1,1
6,Study 5,128,1,1,0,1
6,Study 5,128,2,0,0,0
6,Study 5,128,3,0,0,0
6,Study 5,128,4,0,0,0
6,Study 5,129,1,1,0,1
6,Study 5,129,2,1,0,0
6,Study 5,129,3,0,0,1
6,Study 5,129,4,0,0,0
6,Study 5,130,1,1,1,1
6,Study 5,130,2,0,1,0
6,Study 5,130,3,1,1,1
6,Study 5,130,4,0,1,0
6,Study 5,131,1,0,1,0
6,Study 5,131,2,0,1,0
6,Study 5,131,3,1,1,1
6,Study 5,131,4,1,1,1
6,Study 5,132,1,1,1,1
6,Study 5,132,2,0,1,1
6,Study 5,132,3,1,1,0
6,Study 5,132,4,1,1,0
6,Study 5,133,1,0,1,0
6,Study 5,133,2,0,1,0
6,Study 5,133,3,0,1,0
6,Study 5,133,4,0,1,1
6,Study 5,134,1,0,0,1
6,Study 5,134,2,0,0,1
6,Study 5,134,3,1,0,1
6,Study 5,134,4,1,0,1
6,Study 5,135,1,0,1,0
6,Study 5,135,2,0,1,
6,Study 5,135,3,1,1,1
6,Study 5,135,4,1,1,1
6,Study 5,136,1,0,0,1
6,Study 5,136,2,0,0,0
6,Study 5,136,3,1,0,1
6,Study 5,136,4,0,0,1
6,Study 5,137,1,1,1,0
6,Study 5,137,2,0,1,1
6,Study 5,137,3,0,1,1
6,Study 5,137,4,1,1,0
6,Study 5,138,1,1,1,1
6,Study 5,138,2,0,1,0
6,Study 5,138,3,0,1,1
6,Study 5,138,4,1,1,0
6,Study 5,139,1,0,0,
6,Study 5,139,2,1,0,1
6,Study 5,139,3,1,0,1
6,Study 5,139,4,0,0,1
6,Study 5,140,1,1,0,1
6,Study 5,140,2,1,0,
6,Study 5,140,3,0,0,0
6,Study 5,140,4,0,0,0
6,Study 5,141,1,0,0,1
6,Study 5,141,2,1,0,1
6,Study 5,141,3,0,0,1
6,Study 5,141,4,1,0,1
6,Study 5,142,1,0,1,0
6,Study 5,142,2,0,1,1
6,Study 5,142,3,0,1,0
6,Study 5,142,4,1,1,1
6,Study 5,143,1,1,1,0
6,Study 5,143,2,1,1,1
6,Study 5,143,3,0,1,1
6,Study 5,143,4,0,1,0
6,Study 5,144,1,1,0,1
6,Study 5,144,2,0,0,1
6,Study 5,144,3,0,0,0
6,Study 5,144,4,1,0,1
6,Study 5,145,1,0,0,1
6,Study 5,145,2,0,0,1
6,Study 5,145,3,0,0,0
6,Study 5,145,4,0,0,0
6,Study 5,146,1,0,1,0
6,Study 5,146,2,0,1,1
6,Study 5,146,3,1,1,1
6,Study 5,146,4,0,1,1
6,Study 5,147,1,1,1,0
6,Study 5,147,2,1,1,1
6,Study 5,147,3,0,1,1
6,Study 5,147,4,0,1,0
6,Study 5,148,1,0,0,1
6,Study 5,148,2,0,0,1
6,Study 5,148,3,1,0,1
6,Study 5,148,4,1,0,1
6,Study 5,149,1,1,1,1
6,Study 5,149,2,1,1,
6,Study 5,149,3,0,1,1
6,Study 5,149,4,0,1,1
6,Study 5,150,1,0,1,1
6,Study 5,150,2,0,1,0
6,Study 5,150,3,0,1,1
6,Study 5,150,4,1,1,1
6,Study 5,151,1,0,0,0
6,Study 5,151,2,0,0,0
6,Study 5,151,3,1,0,
6,Study 5,151,4,1,0,0
6,Study 5,152,1,1,0,1
6,Study 5,152,2,1,0,0
6,Study 5,152,3,1,0,1
6,Study 5,152,4,0,0,0
6,Study 5,153,1,0,1,
6,Study 5,153,2,1,1,1
6,Study 5,153,3,1,1,1
6,Study 5,153,4,0,1,0
